VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-01-09T10:51:44.000000,2022-01-09T10:55:20.000000,1.0,0.84,1.0,N,100,230,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
2,2022-01-09T11:17:07.000000,2022-01-09T11:27:51.000000,1.0,1.39,1.0,N,234,158,2,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
2,2022-01-09T11:38:30.000000,2022-01-09T11:49:52.000000,1.0,1.86,1.0,N,143,141,1,9.5,0.0,0.5,2.0,0.0,0.3,14.8,2.5,0.0
2,2022-01-09T12:04:05.000000,2022-01-09T12:16:06.000000,1.0,2.72,1.0,N,142,246,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
1,2022-01-09T13:11:41.000000,2022-01-09T13:19:27.000000,2.0,1.4,1.0,N,239,142,1,7.5,2.5,0.5,1.5,0.0,0.3,12.3,2.5,0.0
1,2022-01-09T13:22:01.000000,2022-01-09T13:31:51.000000,1.0,1.9,1.0,N,43,239,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
1,2022-01-09T13:24:01.000000,2022-01-09T13:25:15.000000,1.0,0.0,1.0,N,264,264,3,3.0,0.0,0.5,0.0,0.0,0.3,3.8,0.0,0.0
1,2022-01-09T13:32:53.000000,2022-01-09T13:59:24.000000,1.0,12.8,1.0,N,138,88,1,36.0,3.75,0.5,8.0,6.55,0.3,55.1,2.5,1.25
2,2022-01-09T13:33:19.000000,2022-01-09T13:43:32.000000,1.0,1.26,1.0,N,113,4,1,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5,0.0
2,2022-01-09T13:46:35.000000,2022-01-09T13:56:03.000000,4.0,1.55,1.0,N,143,238,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-01-09T13:50:09.000000,2022-01-09T13:56:37.000000,4.0,1.8,1.0,N,141,162,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-01-09T13:55:10.000000,2022-01-09T14:06:58.000000,1.0,1.75,1.0,N,229,237,1,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5,0.0
2,2022-01-09T14:06:23.000000,2022-01-09T14:10:48.000000,1.0,1.18,1.0,N,211,261,1,5.5,0.0,0.5,2.64,0.0,0.3,11.44,2.5,0.0
1,2022-01-09T14:40:50.000000,2022-01-09T15:14:07.000000,2.0,15.9,1.0,Y,138,133,1,44.5,1.25,0.5,11.6,0.0,0.3,58.15,0.0,1.25
2,2022-01-09T14:44:09.000000,2022-01-09T14:49:23.000000,2.0,0.97,1.0,N,107,170,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-01-09T14:44:29.000000,2022-01-09T14:55:07.000000,1.0,4.79,1.0,N,140,232,1,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5,0.0
2,2022-01-09T15:20:56.000000,2022-01-09T15:39:57.000000,1.0,2.77,1.0,N,132,132,1,15.0,0.0,0.5,3.16,0.0,0.3,20.21,0.0,1.25
2,2022-01-09T15:47:48.000000,2022-01-09T15:55:18.000000,1.0,1.15,1.0,N,162,237,1,7.0,0.0,0.5,1.54,0.0,0.3,11.84,2.5,0.0
2,2022-01-09T15:56:45.000000,2022-01-09T16:04:32.000000,2.0,1.52,1.0,N,263,237,1,7.5,0.0,0.5,2.7,0.0,0.3,13.5,2.5,0.0
2,2022-01-09T16:03:43.000000,2022-01-09T16:20:32.000000,1.0,2.75,1.0,N,238,140,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-01-09T16:11:04.000000,2022-01-09T16:44:00.000000,1.0,19.07,1.0,N,132,81,1,50.5,0.0,0.5,1.0,6.55,0.3,60.1,0.0,1.25
2,2022-01-09T16:20:55.000000,2022-01-09T16:24:51.000000,1.0,0.61,1.0,N,100,230,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5,0.0
2,2022-01-09T17:01:50.000000,2022-01-09T17:11:34.000000,1.0,1.39,1.0,N,141,142,1,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5,0.0
2,2022-01-09T17:18:43.000000,2022-01-09T17:51:35.000000,6.0,16.81,2.0,N,132,170,1,52.0,0.0,0.5,5.0,6.55,0.3,68.1,2.5,1.25
1,2022-01-09T17:38:34.000000,2022-01-09T17:58:30.000000,1.0,6.3,1.0,N,33,170,1,20.5,2.5,0.5,4.0,0.0,0.3,27.8,2.5,0.0
2,2022-01-09T17:53:57.000000,2022-01-09T17:57:31.000000,3.0,0.45,1.0,N,151,151,3,-4.0,0.0,-0.5,0.0,0.0,-0.3,-4.8,0.0,0.0
2,2022-01-09T18:19:33.000000,2022-01-09T18:30:25.000000,1.0,1.83,1.0,N,239,262,1,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5,0.0
2,2022-01-09T18:26:27.000000,2022-01-09T18:43:45.000000,1.0,3.18,1.0,N,239,162,1,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5,0.0
2,2022-01-09T18:46:13.000000,2022-01-09T18:55:05.000000,1.0,3.57,1.0,N,107,263,1,11.0,0.0,0.5,2.0,0.0,0.3,16.3,2.5,0.0
2,2022-01-09T19:11:54.000000,2022-01-09T19:23:21.000000,3.0,2.47,1.0,N,161,238,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-01-09T19:12:45.000000,2022-01-09T19:19:48.000000,1.0,0.97,1.0,N,79,144,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-01-09T19:28:25.000000,2022-01-09T19:42:09.000000,1.0,2.0,1.0,N,79,209,1,9.5,2.5,0.5,0.0,0.0,0.3,12.8,2.5,0.0
1,2022-01-09T19:31:43.000000,2022-01-09T19:38:37.000000,1.0,1.0,1.0,N,186,107,1,6.5,2.5,0.5,2.0,0.0,0.3,11.8,2.5,0.0
2,2022-01-09T19:31:50.000000,2022-01-09T19:34:06.000000,1.0,0.46,1.0,N,4,79,1,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5,0.0
2,2022-01-09T19:33:04.000000,2022-01-09T19:54:03.000000,2.0,8.88,1.0,N,186,42,1,26.5,0.0,0.5,4.0,0.0,0.3,33.8,2.5,0.0
1,2022-01-09T20:30:18.000000,2022-01-09T20:42:20.000000,1.0,3.0,1.0,N,140,74,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5,0.0
1,2022-01-09T20:34:01.000000,2022-01-09T20:48:46.000000,1.0,2.3,1.0,N,230,158,2,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5,0.0
2,2022-01-09T20:41:57.000000,2022-01-09T20:52:46.000000,1.0,2.26,1.0,N,166,236,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,0.0,0.0
2,2022-01-09T20:57:00.000000,2022-01-09T21:19:54.000000,1.0,14.94,1.0,N,264,239,1,40.0,0.5,0.5,10.07,6.55,0.3,60.42,2.5,0.0
2,2022-01-09T21:05:35.000000,2022-01-09T21:59:02.000000,1.0,46.39,5.0,N,132,265,1,130.0,0.0,0.0,39.46,0.0,0.3,171.01,0.0,1.25
2,2022-01-09T21:57:00.000000,2022-01-09T22:02:31.000000,2.0,1.19,1.0,N,43,239,1,6.5,0.5,0.5,2.58,0.0,0.3,12.88,2.5,0.0
2,2022-01-09T23:00:00.000000,2022-01-09T23:02:45.000000,1.0,0.48,1.0,N,148,232,4,-4.0,-0.5,-0.5,0.0,0.0,-0.3,-7.8,-2.5,0.0
2,2022-01-09T23:28:35.000000,2022-01-09T23:44:29.000000,1.0,5.18,1.0,N,142,244,1,17.5,0.5,0.5,4.26,0.0,0.3,25.56,2.5,0.0
2,2022-01-09T23:34:02.000000,2022-01-10T00:01:24.000000,1.0,19.03,2.0,N,132,114,1,52.0,0.0,0.5,8.48,0.0,0.3,65.03,2.5,1.25
2,2022-01-10T00:27:04.000000,2022-01-10T00:52:24.000000,1.0,18.94,2.0,N,132,75,1,52.0,0.0,0.5,12.12,6.55,0.3,72.72,0.0,1.25
2,2022-01-10T02:28:22.000000,2022-01-10T02:49:41.000000,1.0,16.23,1.0,N,132,80,1,44.0,0.5,0.5,9.31,0.0,0.3,55.86,0.0,1.25
2,2022-01-10T03:02:51.000000,2022-01-10T03:20:45.000000,1.0,5.84,1.0,N,141,116,1,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5,0.0
1,2022-01-10T05:54:27.000000,2022-01-10T06:18:53.000000,1.0,13.7,1.0,N,132,226,2,37.0,0.5,0.5,0.0,0.0,0.3,38.3,0.0,0.0
2,2022-01-10T07:00:43.000000,2022-01-10T07:05:23.000000,6.0,0.91,1.0,N,100,246,1,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5,0.0
1,2022-01-10T07:03:06.000000,2022-01-10T07:04:45.000000,1.0,0.5,1.0,N,48,246,1,3.5,2.5,0.5,1.2,0.0,0.3,8.0,2.5,0.0
2,2022-01-10T07:37:46.000000,2022-01-10T07:41:44.000000,2.0,0.75,1.0,N,238,239,1,5.0,0.0,0.5,2.49,0.0,0.3,10.79,2.5,0.0
1,2022-01-10T07:48:41.000000,2022-01-10T07:59:49.000000,1.0,2.5,1.0,N,142,68,1,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5,0.0
2,2022-01-10T08:10:58.000000,2022-01-10T08:27:14.000000,1.0,1.61,1.0,N,186,233,1,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
1,2022-01-10T08:30:01.000000,2022-01-10T08:35:58.000000,1.0,1.3,1.0,N,236,142,1,6.5,2.5,0.5,1.25,0.0,0.3,11.05,2.5,0.0
2,2022-01-10T08:32:24.000000,2022-01-10T08:48:36.000000,1.0,4.14,1.0,N,138,92,2,16.0,0.0,0.5,0.0,0.0,0.3,18.05,0.0,1.25
1,2022-01-10T08:51:29.000000,2022-01-10T08:54:42.000000,1.0,0.7,1.0,N,143,143,1,4.5,2.5,0.5,2.3,0.0,0.3,10.1,2.5,0.0
2,2022-01-10T09:11:48.000000,2022-01-10T09:16:45.000000,1.0,0.95,1.0,N,68,68,2,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-10T09:12:35.000000,2022-01-10T09:19:56.000000,1.0,1.25,1.0,N,237,262,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-01-10T09:18:12.000000,2022-01-10T09:24:09.000000,1.0,0.92,1.0,N,90,246,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-10T09:28:26.000000,2022-01-10T09:48:30.000000,1.0,3.81,1.0,N,140,41,1,15.5,0.0,0.5,2.82,0.0,0.3,21.62,2.5,0.0
2,2022-01-10T09:28:32.000000,2022-01-10T09:37:13.000000,2.0,1.18,1.0,N,239,142,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-10T09:40:10.000000,2022-01-10T09:45:18.000000,1.0,1.0,1.0,N,68,249,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-01-10T09:46:35.000000,2022-01-10T09:59:40.000000,1.0,2.37,1.0,N,142,68,1,11.0,0.0,0.5,3.58,0.0,0.3,17.88,2.5,0.0
1,2022-01-10T09:52:10.000000,2022-01-10T09:59:20.000000,1.0,1.0,1.0,N,90,164,1,6.0,2.5,0.5,3.0,0.0,0.3,12.3,2.5,0.0
2,2022-01-10T10:41:42.000000,2022-01-10T10:54:21.000000,1.0,2.07,1.0,N,170,237,1,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5,0.0
2,2022-01-10T10:43:26.000000,2022-01-10T11:15:38.000000,1.0,3.8,1.0,N,7,129,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0.0,0.0
1,2022-01-10T11:45:47.000000,2022-01-10T11:58:26.000000,1.0,1.9,1.0,N,143,236,1,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5,0.0
2,2022-01-10T11:57:57.000000,2022-01-10T12:03:34.000000,2.0,1.04,1.0,N,230,170,1,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5,0.0
2,2022-01-10T12:09:56.000000,2022-01-10T12:23:04.000000,1.0,2.03,1.0,N,237,50,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
1,2022-01-10T12:10:30.000000,2022-01-10T12:28:03.000000,1.0,4.9,1.0,N,229,87,1,16.5,2.5,0.5,3.0,0.0,0.3,22.8,2.5,0.0
2,2022-01-10T12:50:08.000000,2022-01-10T13:00:08.000000,1.0,1.47,1.0,N,166,238,1,8.5,0.0,0.5,1.77,0.0,0.3,13.57,2.5,0.0
2,2022-01-10T13:04:13.000000,2022-01-10T13:40:25.000000,1.0,18.22,2.0,N,132,107,1,52.0,0.0,0.5,12.62,6.55,0.3,75.72,2.5,1.25
1,2022-01-10T13:20:34.000000,2022-01-10T13:50:18.000000,1.0,11.7,1.0,N,158,138,1,35.5,2.5,0.5,15.0,0.0,0.3,53.8,2.5,0.0
2,2022-01-10T13:23:26.000000,2022-01-10T13:30:53.000000,1.0,0.82,1.0,N,233,161,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-10T13:40:11.000000,2022-01-10T13:45:46.000000,1.0,0.73,1.0,N,262,237,3,-5.0,0.0,-0.5,0.0,0.0,-0.3,-8.3,-2.5,0.0
1,2022-01-10T13:40:19.000000,2022-01-10T13:47:44.000000,1.0,1.8,1.0,N,141,229,1,8.0,2.5,0.5,1.0,0.0,0.3,12.3,2.5,0.0
2,2022-01-10T13:42:10.000000,2022-01-10T13:51:15.000000,1.0,1.32,1.0,N,48,68,1,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5,0.0
1,2022-01-10T13:59:32.000000,2022-01-10T14:15:52.000000,1.0,3.6,1.0,N,70,129,1,15.5,0.0,0.5,0.0,0.0,0.3,16.3,0.0,0.0
1,2022-01-10T14:14:40.000000,2022-01-10T14:21:54.000000,1.0,0.9,1.0,N,237,162,1,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5,0.0
2,2022-01-10T14:15:04.000000,2022-01-10T14:19:08.000000,1.0,0.66,1.0,N,13,231,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-10T14:37:33.000000,2022-01-10T14:50:02.000000,2.0,2.43,1.0,N,161,158,1,11.0,0.0,0.5,0.01,0.0,0.3,14.31,2.5,0.0
2,2022-01-10T14:40:09.000000,2022-01-10T15:09:56.000000,1.0,5.41,1.0,N,151,107,1,23.0,0.0,0.5,6.0,0.0,0.3,32.3,2.5,0.0
2,2022-01-10T14:54:47.000000,2022-01-10T15:12:41.000000,1.0,3.8,1.0,N,231,162,1,15.5,0.0,0.5,4.7,0.0,0.3,23.5,2.5,0.0
1,2022-01-10T15:03:41.000000,2022-01-10T15:33:28.000000,1.0,10.8,1.0,N,138,161,1,33.0,3.75,0.5,8.8,6.55,0.3,52.9,2.5,1.25
2,2022-01-10T15:04:54.000000,2022-01-10T15:17:55.000000,2.0,1.77,1.0,N,142,140,1,10.0,0.0,0.5,1.33,0.0,0.3,14.63,2.5,0.0
2,2022-01-10T15:31:27.000000,2022-01-10T15:55:44.000000,1.0,3.12,1.0,N,236,233,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5,0.0
1,2022-01-10T15:38:05.000000,2022-01-10T15:49:47.000000,3.0,1.7,1.0,N,238,237,1,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5,0.0
2,2022-01-10T15:41:49.000000,2022-01-10T15:48:54.000000,1.0,0.89,1.0,N,113,107,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-10T15:42:18.000000,2022-01-10T16:00:54.000000,6.0,1.77,1.0,N,237,162,1,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5,0.0
1,2022-01-10T15:45:23.000000,2022-01-10T15:51:20.000000,1.0,0.6,1.0,N,143,142,2,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5,0.0
2,2022-01-10T15:47:04.000000,2022-01-10T15:54:55.000000,1.0,1.58,1.0,N,164,234,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
2,2022-01-10T15:48:42.000000,2022-01-10T15:59:45.000000,1.0,1.62,1.0,N,236,43,1,9.0,0.0,0.5,3.69,0.0,0.3,15.99,2.5,0.0
1,2022-01-10T15:58:27.000000,2022-01-10T16:06:54.000000,3.0,1.6,1.0,N,238,41,1,8.0,3.5,0.5,3.05,0.0,0.3,15.35,2.5,0.0
2,2022-01-10T16:02:05.000000,2022-01-10T16:08:52.000000,1.0,1.28,1.0,N,234,79,1,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5,0.0
2,2022-01-10T16:10:41.000000,2022-01-10T16:16:23.000000,5.0,0.93,1.0,N,43,143,1,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-10T16:18:38.000000,2022-01-10T16:34:53.000000,3.0,3.08,1.0,N,230,236,2,13.0,1.0,0.5,0.0,0.0,0.3,17.3,2.5,0.0
2,2022-01-10T16:20:05.000000,2022-01-10T16:34:15.000000,2.0,3.4,1.0,N,237,224,2,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5,0.0
1,2022-01-10T16:51:08.000000,2022-01-10T16:54:45.000000,1.0,0.4,1.0,N,107,79,1,4.0,3.5,0.5,1.49,0.0,0.3,9.79,2.5,0.0
2,2022-01-10T17:15:13.000000,2022-01-10T17:26:28.000000,1.0,2.28,1.0,N,239,41,1,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5,0.0
2,2022-01-10T17:20:37.000000,2022-01-10T17:28:36.000000,1.0,1.51,1.0,N,141,233,2,7.5,1.0,0.5,0.0,0.0,0.3,11.8,2.5,0.0
1,2022-01-10T17:30:11.000000,2022-01-10T17:49:08.000000,0.0,3.3,1.0,N,140,234,1,15.0,3.5,0.5,3.0,0.0,0.3,22.3,2.5,0.0
2,2022-01-10T17:37:02.000000,2022-01-10T17:50:04.000000,1.0,2.43,1.0,N,162,262,1,11.0,1.0,0.5,3.06,0.0,0.3,18.36,2.5,0.0
1,2022-01-10T18:14:24.000000,2022-01-10T18:27:36.000000,1.0,2.0,1.0,N,237,239,1,10.5,3.5,0.5,2.95,0.0,0.3,17.75,2.5,0.0
2,2022-01-10T18:41:49.000000,2022-01-10T18:49:13.000000,1.0,1.74,1.0,N,234,163,1,7.5,1.0,0.5,1.0,0.0,0.3,12.8,2.5,0.0
2,2022-01-10T18:47:31.000000,2022-01-10T18:58:18.000000,1.0,2.7,1.0,N,142,234,1,10.5,1.0,0.5,1.0,0.0,0.3,15.8,2.5,0.0
1,2022-01-10T18:51:24.000000,2022-01-10T19:22:19.000000,1.0,19.5,2.0,N,132,236,1,52.0,8.25,0.5,16.85,6.55,0.3,84.45,2.5,1.25
2,2022-01-10T19:08:58.000000,2022-01-10T19:25:08.000000,1.0,2.52,1.0,N,113,230,2,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5,0.0
2,2022-01-10T19:24:42.000000,2022-01-10T19:34:10.000000,5.0,2.43,1.0,N,100,237,1,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5,0.0
1,2022-01-10T19:29:13.000000,2022-01-10T19:54:22.000000,1.0,13.0,1.0,N,70,148,1,36.5,3.5,0.5,9.45,6.55,0.3,56.8,2.5,0.0
1,2022-01-10T20:29:05.000000,2022-01-10T20:32:32.000000,1.0,0.8,1.0,N,162,161,1,4.5,3.0,0.5,1.25,0.0,0.3,9.55,2.5,0.0
2,2022-01-10T20:36:09.000000,2022-01-10T20:44:23.000000,1.0,2.02,1.0,N,74,236,1,8.5,0.5,0.5,2.25,0.0,0.3,14.55,2.5,0.0
2,2022-01-10T20:37:17.000000,2022-01-10T21:06:50.000000,1.0,18.44,2.0,N,132,233,1,52.0,0.0,0.5,12.37,6.55,0.3,75.47,2.5,1.25
2,2022-01-10T20:51:06.000000,2022-01-10T20:56:58.000000,1.0,1.39,1.0,N,233,141,2,6.5,0.5,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-10T21:20:17.000000,2022-01-10T21:32:41.000000,2.0,2.58,1.0,N,237,229,1,11.0,0.5,0.5,3.7,0.0,0.3,18.5,2.5,0.0
2,2022-01-10T21:21:17.000000,2022-01-10T21:25:42.000000,1.0,1.06,1.0,N,170,162,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-10T22:51:48.000000,2022-01-10T22:55:37.000000,1.0,0.85,1.0,N,249,90,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5,0.0
2,2022-01-10T23:05:08.000000,2022-01-10T23:10:23.000000,1.0,1.15,1.0,N,234,230,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5,0.0
2,2022-01-10T23:32:06.000000,2022-01-10T23:44:00.000000,1.0,2.8,1.0,N,186,141,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5,0.0
2,2022-01-11T00:14:45.000000,2022-01-11T00:31:44.000000,1.0,5.72,1.0,N,232,142,1,19.5,0.5,0.5,3.5,0.0,0.3,26.8,2.5,0.0
2,2022-01-11T02:05:25.000000,2022-01-11T02:20:24.000000,1.0,3.35,1.0,N,229,4,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5,0.0
1,2022-01-11T06:26:44.000000,2022-01-11T06:49:03.000000,1.0,3.6,1.0,N,234,236,1,16.5,2.5,0.5,3.95,0.0,0.3,23.75,2.5,0.0
2,2022-01-11T06:57:45.000000,2022-01-11T07:12:52.000000,2.0,3.75,1.0,N,186,263,1,13.5,0.0,0.5,4.2,0.0,0.3,21.0,2.5,0.0
2,2022-01-11T07:13:22.000000,2022-01-11T07:24:26.000000,1.0,1.55,1.0,N,166,75,1,9.0,0.0,0.5,1.2,0.0,0.3,11.0,0.0,0.0
2,2022-01-11T07:17:09.000000,2022-01-11T07:27:58.000000,1.0,2.82,1.0,N,239,186,2,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5,0.0
2,2022-01-11T07:23:17.000000,2022-01-11T07:39:34.000000,1.0,3.09,1.0,N,143,75,1,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5,0.0
2,2022-01-11T07:29:53.000000,2022-01-11T07:38:58.000000,4.0,2.22,1.0,N,236,161,1,9.0,0.0,0.5,1.7,0.0,0.3,14.0,2.5,0.0
2,2022-01-11T07:48:36.000000,2022-01-11T08:00:51.000000,1.0,2.32,1.0,N,140,137,1,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5,0.0
2,2022-01-11T07:54:09.000000,2022-01-11T07:59:17.000000,1.0,0.98,1.0,N,238,142,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-11T08:04:02.000000,2022-01-11T08:14:53.000000,1.0,1.16,1.0,N,236,262,1,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5,0.0
2,2022-01-11T08:04:50.000000,2022-01-11T08:08:42.000000,2.0,0.78,1.0,N,249,90,2,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5,0.0
1,2022-01-11T08:25:45.000000,2022-01-11T08:33:37.000000,1.0,1.3,1.0,N,90,246,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-01-11T08:28:29.000000,2022-01-11T08:53:44.000000,1.0,5.31,1.0,N,238,249,1,20.5,0.0,0.5,1.0,0.0,0.3,24.8,2.5,0.0
2,2022-01-11T08:34:23.000000,2022-01-11T08:40:44.000000,1.0,0.9,1.0,N,162,141,2,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5,0.0
2,2022-01-11T08:39:15.000000,2022-01-11T09:03:58.000000,1.0,3.76,1.0,N,162,264,1,17.0,0.0,0.5,5.0,0.0,0.3,25.3,2.5,0.0
2,2022-01-11T08:40:50.000000,2022-01-11T08:48:01.000000,1.0,0.81,1.0,N,140,229,1,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5,0.0
1,2022-01-11T08:52:54.000000,2022-01-11T09:06:23.000000,1.0,2.5,1.0,N,48,43,1,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5,0.0
2,2022-01-11T09:07:12.000000,2022-01-11T09:11:12.000000,1.0,0.82,1.0,N,237,237,1,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5,0.0
2,2022-01-11T09:15:36.000000,2022-01-11T09:24:23.000000,1.0,1.12,1.0,N,79,234,1,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5,0.0
1,2022-01-11T09:32:54.000000,2022-01-11T09:48:50.000000,1.0,4.5,1.0,N,262,50,1,16.0,2.5,0.5,3.85,0.0,0.3,23.15,2.5,0.0
2,2022-01-11T09:35:36.000000,2022-01-11T09:46:20.000000,1.0,1.44,1.0,N,237,263,1,9.0,0.0,0.5,1.84,0.0,0.3,14.14,2.5,0.0
1,2022-01-11T09:41:29.000000,2022-01-11T09:46:52.000000,0.0,1.0,1.0,N,239,143,2,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-11T09:44:47.000000,2022-01-11T09:57:27.000000,1.0,1.84,1.0,N,74,236,2,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5,0.0
2,2022-01-11T11:30:28.000000,2022-01-11T11:30:40.000000,1.0,0.0,1.0,N,193,193,3,-2.5,0.0,-0.5,0.0,0.0,-0.3,-3.3,0.0,0.0
1,2022-01-11T11:31:02.000000,2022-01-11T12:18:22.000000,1.0,20.5,2.0,N,132,249,1,52.0,3.75,0.5,11.31,0.0,0.3,67.86,2.5,1.25
1,2022-01-11T11:48:59.000000,2022-01-11T11:56:47.000000,1.0,1.2,1.0,N,237,140,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
1,2022-01-11T11:59:09.000000,2022-01-11T12:05:14.000000,2.0,0.7,1.0,N,142,143,1,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5,0.0
2,2022-01-11T12:04:12.000000,2022-01-11T12:14:32.000000,1.0,1.42,1.0,N,263,237,1,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5,0.0
2,2022-01-11T12:13:11.000000,2022-01-11T12:19:54.000000,1.0,1.28,1.0,N,236,239,2,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5,0.0
2,2022-01-11T12:21:43.000000,2022-01-11T12:24:49.000000,2.0,0.56,1.0,N,170,233,1,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5,0.0
2,2022-01-11T12:30:00.000000,2022-01-11T12:51:17.000000,2.0,3.58,1.0,N,170,239,1,16.5,0.0,0.5,3.96,0.0,0.3,23.76,2.5,0.0
1,2022-01-11T12:36:03.000000,2022-01-11T12:53:59.000000,3.0,2.5,1.0,N,143,170,1,13.0,2.5,0.5,2.0,0.0,0.3,18.3,2.5,0.0
1,2022-01-11T12:42:45.000000,2022-01-11T12:52:03.000000,1.0,1.2,1.0,N,234,79,1,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5,0.0
2,2022-01-11T14:59:44.000000,2022-01-11T15:01:31.000000,3.0,0.23,1.0,N,263,236,1,3.0,0.0,0.5,1.0,0.0,0.3,7.3,2.5,0.0
